"score","message","prob"
"neutral","i farted on the bus and 4 people turned around i felt like i was on the voice",0.9919731064763996
"positive","when biggie said the streets is a short stop either youre slinging crack rock or you got a wicked jump shot.",0.5998052580331061
"neutral","feel like ive been rushing sigma alpha milne recently",0.9848582891160864
"neutral","anyone wanna kik? gay and ready to mingle",0.9981055085980765
"neutral","will someone across from my apt in the meadows give me a peep show lol",0.9968591375280966
"neutral","i just sat on the toilet and my first thought was wheres my seatbelt? i need a vacation.",0.8262091918492741
"neutral","i wish all this stress eating would go to my boobs",0.9205645161290323
"neutral","are they still selling gs cookies in the union",0.5389518413597734
"neutral","used to waking up at 5 set alarm for 6 wake up at 5 anyway and cant get back to sleep",0.9996824457647222
"negative","ive got a blank space baby and ill write my name because thats the only answer ill get right on my exam",0.7745554067705029
"neutral","procrastinating packing so i can procrastinate my studying",0.9768721987728993
"neutral","sometimes when i want a new perspective i smash my head into a wall. its actually a terrible idea i cant even remember how i started doing it or where i am right now",0.9999354581297489
"negative","thought it was a good idea to go out and buy the 65 inch tv but now im getting motion sickness watching it",0.943476276147257
"positive","i can almost smell the mistletoe that i wont be kissed under 🎄🎅💋🚫",0.48816936488169366
"neutral","i hate having a roommate",0.8345314975021323
"neutral","when your roommate finally leaves the room and you can let out the huge fart youve been holding in>>>>",0.9999990390942217
"neutral","youre hot but were already facebook friends so i feel like itd just be weird if i swipe right for you on tinder. its like were fb-friend-zoned",0.9996308888497453
"neutral","when you wake up with only 15 min to get ready for class.",0.9999959979056391
"positive","ice chunks falling from the sky #25mostdangerous",0.8134362233318203
"negative","when you arent sure if you should chase the bus or not so you stand there for a minute contemplating life",0.9730727398569593
"neutral","going to the statesmen for the first time tomorrow whos gonna be there??",0.9996030622105616
"neutral","even though the evidence clearly supports the ferguson officers claims on what happened that day you protestors are way too stubborn to accept the fact that the kid was in the wrong",0.9876762805243469
"neutral","no one will sag their pants quite like you",0.5332866152768045
"neutral","any guy that plays love me like you do for me is getting 50 shades of laid.",0.9223000269323997
"negative","you know you arent ready for classes to start when you need 2 cups of coffee just to get through the day before classes begin",0.9817826849530568
"neutral","does anyone know where garrity lives bc like im not tryna go to geo tomorrow",0.9993997937752972
"negative","so its going to be forever or its gonna go down in flames? how im feeling about winter break possibly starving the infatuation i have for this really special person...",0.943522201327553
"negative","i miss living in the dorms i didnt have to worry about shit there and all my friends were in the same building",0.657288237054774
"neutral","people are like crayons. no one likes the white ones",0.9987309919954881
"neutral","wtf is that sound outside of livingston and why is it being allowed to make that noise when its 24 hr quiet hours and we cant even talk above a whisper #shutthefuckupimtryingtosleep",0.9953626634958382
"neutral","i wonder how many ppl on here i actually know",0.9862158341187558
"neutral","nothing like the first chip mathews email of the semester",0.9727373321123322
"neutral","at least the bags under my eyes are environmentally friendly.",0.9998845023928734
"neutral","i feel so guilty ease dropping",0.6117363344051446
"neutral","sleeping with freshly shaved legs is almost as good as sleeping with a guy",0.9514034521697049
"negative","maybe today ill grow a pair of balls and finally hurl myself off of the isc in the name of science",0.7896405455487543
"positive","sex is way more satisfying for me  when the girl cums. even if i just go down on a girl",0.6637318268696741
"neutral","to the guy who just picked his nose and ate it in milne. you thought no one saw... we did",0.9200923279841724
"neutral","took a nap at 3 woke up at midnight. niiiiice",0.9862158341187558
"negative","courage the cowardly dog: the things i do for love. me: the things i do for food.",0.5733681462140993
"neutral","i dont know what the fuck happened over winter break but gennys yak game is at an all time low.",0.9994363272886391
"positive","i kinda like it when families take their kids on walks down orchard. let them see what high class living is all about.",0.6204986149584488
"negative","sick of people commenting on post when they have no idea what theyre talking about",0.6217692027666546
"neutral","i thought he was the one...😔",0.9785084496693608
"neutral","you know its only girls that lie to each other when giving compliments. when guys give each other compliments they mean it",0.8956774651711678
"neutral","the fact that sip allows people to post pictures from their phone gallery just invalidates whatever weird shit people think theyre going to do on there",0.9994505827490957
"neutral","how far apart do you have to be from your bf/gf for it to be considered a long distance relationship?",0.999989266476647
